"name"	"lat"	"lon"	"code"	"country"	"pop"	"date"	"capital"
"East San Gabriel"	34.09168	-118.09118	"PPLX"	"US"	14874	"2011-05-14"	0
"El Cajon"	32.79477	-116.96253	"PPL"	"US"	103679	"2017-03-09"	0
"El Centro"	32.792	-115.56305	"PPLA2"	"US"	43956	"2017-03-09"	0
"El Cerrito"	37.91576	-122.31164	"PPL"	"US"	23549	"2011-05-14"	0
"El Cerrito"	33.84057	-117.52283	"PPL"	"US"	5100	"2011-05-14"	0
"El Dorado Hills"	38.68574	-121.08217	"PPL"	"US"	42108	"2011-05-14"	0
"El Granada"	37.50272	-122.46942	"PPL"	"US"	5467	"2011-05-14"	0
"El Monte"	34.06862	-118.02757	"PPL"	"US"	116732	"2017-03-09"	0
"El Rio"	34.23578	-119.16383	"PPL"	"US"	7198	"2011-05-14"	0
"El Segundo"	33.91918	-118.41647	"PPL"	"US"	17037	"2017-03-09"	0
"El Sobrante"	37.97715	-122.29525	"PPL"	"US"	12669	"2011-05-14"	0
"Elk Grove"	38.4088	-121.37162	"PPL"	"US"	166913	"2017-03-09"	0
"Elverta"	38.71379	-121.46273	"PPL"	"US"	5492	"2011-05-14"	0
"Emeryville"	37.83132	-122.28525	"PPL"	"US"	11694	"2017-03-09"	0
"Encinitas"	33.03699	-117.29198	"PPL"	"US"	62930	"2017-03-09"	0
"Escalon"	37.79781	-120.99792	"PPL"	"US"	7523	"2017-03-09"	0
"Escondido"	33.11921	-117.08642	"PPL"	"US"	151451	"2017-03-09"	0
"Eucalyptus Hills"	32.87977	-116.94669	"PPL"	"US"	5313	"2011-05-14"	0
"Exeter"	36.29606	-119.14205	"PPL"	"US"	10548	"2017-03-09"	0
"Fair Oaks"	38.64463	-121.27217	"PPL"	"US"	30912	"2011-05-14"	0
"Fairfax"	37.98715	-122.58887	"PPL"	"US"	7626	"2017-03-09"	0
"Fairfield"	38.24936	-122.03997	"PPLA2"	"US"	112970	"2017-03-09"	0
"Fairview"	37.67854	-122.0458	"PPL"	"US"	10003	"2011-05-14"	0
"Fallbrook"	33.37642	-117.25115	"PPL"	"US"	30534	"2011-05-14"	0
"Farmersville"	36.29773	-119.20678	"PPL"	"US"	10774	"2017-03-09"	0
"Firebaugh"	36.85884	-120.45601	"PPL"	"US"	8330	"2017-03-09"	0
"Florin"	38.49602	-121.40884	"PPL"	"US"	47513	"2011-05-14"	0
"Folsom"	38.67796	-121.17606	"PPL"	"US"	76375	"2017-03-09"	0
"Fontana"	34.09223	-117.43505	"PPL"	"US"	207460	"2017-03-09"	0
"Foothill Farms"	38.67877	-121.35114	"PPL"	"US"	33121	"2011-05-14"	0
"Foothill Ranch"	33.68641	-117.66088	"PPL"	"US"	11698	"2006-01-17"	0
"Fort Bragg"	39.44572	-123.80529	"PPL"	"US"	7289	"2017-03-09"	0
"Fort Irwin"	35.26275	-116.68475	"PPL"	"US"	8845	"2011-05-14"	0
"Foster City"	37.55855	-122.27108	"PPL"	"US"	33477	"2017-03-09"	0
"Fountain Valley"	33.70918	-117.95367	"PPL"	"US"	56987	"2017-03-09"	0
"Fowler"	36.63051	-119.67847	"PPL"	"US"	6266	"2017-03-09"	0
"Fremont"	37.54827	-121.98857	"PPL"	"US"	232206	"2017-03-09"	0
"Fresno"	36.74773	-119.77237	"PPLA2"	"US"	520052	"2017-03-09"	0
"Fullerton"	33.87029	-117.92534	"PPL"	"US"	140847	"2017-03-09"	0
"Galt"	38.25464	-121.29995	"PPL"	"US"	25303	"2017-03-09"	0
"Garden Acres"	37.96381	-121.22939	"PPL"	"US"	10648	"2011-05-14"	0
"Garden Grove"	33.77391	-117.94145	"PPL"	"US"	175393	"2017-03-09"	0
"Gardena"	33.88835	-118.30896	"PPL"	"US"	60447	"2017-03-09"	0
"Garnet"	33.90196	-116.54557	"PPL"	"US"	7543	"2011-05-14"	0
"Gilroy"	37.00578	-121.56828	"PPL"	"US"	53231	"2017-03-09"	0
"Glen Avon"	34.01168	-117.48477	"PPL"	"US"	20199	"2011-05-14"	0
"Glendale"	34.14251	-118.25508	"PPL"	"US"	201020	"2017-03-09"	0
"Glendora"	34.13612	-117.86534	"PPL"	"US"	52009	"2017-03-09"	0
"Gold River"	38.62629	-121.24662	"PPL"	"US"	7912	"2011-05-14"	0
"Golden Hills"	35.14247	-118.49036	"PPL"	"US"	8656	"2011-05-14"	0
"Goleta"	34.43583	-119.82764	"PPL"	"US"	30944	"2017-03-09"	0
"Gonzales"	36.50663	-121.44438	"PPL"	"US"	8473	"2017-03-09"	0
"Good Hope"	33.76474	-117.26698	"PPL"	"US"	9192	"2011-05-14"	0
"Grand Terrace"	34.0339	-117.31365	"PPL"	"US"	12464	"2017-03-09"	0
"Granite Bay"	38.76323	-121.16384	"PPL"	"US"	20402	"2011-05-14"	0
"Grass Valley"	39.21906	-121.06106	"PPL"	"US"	12944	"2017-03-09"	0
"Greenacres"	35.38329	-119.10983	"PPL"	"US"	5566	"2011-05-14"	0
"Greenfield"	36.3208	-121.24381	"PPL"	"US"	17184	"2017-03-09"	0
"Gridley"	39.36378	-121.69358	"PPL"	"US"	6582	"2017-03-09"	0
"Grover Beach"	35.12164	-120.62128	"PPL"	"US"	13600	"2017-03-09"	0
"Guadalupe"	34.97164	-120.57184	"PPL"	"US"	7318	"2017-03-09"	0
"Gustine"	37.25772	-120.99882	"PPL"	"US"	5756	"2017-03-09"	0
"Hacienda Heights"	33.99307	-117.96868	"PPL"	"US"	54038	"2011-05-14"	0
"Half Moon Bay"	37.46355	-122.42859	"PPL"	"US"	12657	"2017-03-09"	0
"Hanford"	36.32745	-119.64568	"PPLA2"	"US"	55659	"2017-03-09"	0
"Hawaiian Gardens"	33.8314	-118.07284	"PPL"	"US"	14592	"2017-03-09"	0
"Hawthorne"	33.9164	-118.35257	"PPL"	"US"	88451	"2017-04-08"	0
"Hayward"	37.66882	-122.0808	"PPL"	"US"	158289	"2017-03-09"	0
"Healdsburg"	38.61047	-122.86916	"PPL"	"US"	11742	"2017-03-09"	0
"Hemet"	33.74761	-116.97307	"PPL"	"US"	83861	"2017-03-09"	0
"Hercules"	38.01714	-122.28858	"PPL"	"US"	25314	"2017-03-09"	0
"Hermosa Beach"	33.86224	-118.39952	"PPL"	"US"	19860	"2017-03-09"	0
"Hesperia"	34.42639	-117.30088	"PPL"	"US"	93295	"2017-03-09"	0
"Hidden Valley Lake"	38.80796	-122.55832	"PPL"	"US"	5579	"2011-05-14"	0
"Highland"	34.12834	-117.20865	"PPL"	"US"	54854	"2017-03-09"	0
"Hillsborough"	37.5741	-122.37942	"PPL"	"US"	11451	"2017-03-09"	0
"Hollister"	36.85245	-121.4016	"PPLA2"	"US"	37462	"2017-03-09"	0
"Hollywood"	34.09834	-118.32674	"PPLX"	"US"	167664	"2016-05-28"	0
"Holtville"	32.81116	-115.38026	"PPL"	"US"	6404	"2017-03-09"	0
"Home Gardens"	33.87807	-117.52088	"PPL"	"US"	11570	"2011-05-14"	0
"Homeland"	33.74308	-117.1092	"PPL"	"US"	5969	"2011-05-14"	0
"Hughson"	37.59688	-120.86604	"PPL"	"US"	7384	"2017-03-09"	0
"Huntington Beach"	33.6603	-117.99923	"PPL"	"US"	201899	"2017-03-09"	0
"Huntington Park"	33.98168	-118.22507	"PPL"	"US"	59430	"2017-03-09"	0
"Huron"	36.20273	-120.10292	"PPL"	"US"	6836	"2017-03-09"	0
"Imperial"	32.84755	-115.56944	"PPL"	"US"	17095	"2017-03-09"	0
"Imperial Beach"	32.58394	-117.11308	"PPL"	"US"	27408	"2017-03-09"	0
"Indian Wells"	33.71791	-116.34311	"PPL"	"US"	5289	"2017-03-09"	0
"Indio"	33.7207	-116.21677	"PPL"	"US"	87533	"2017-03-09"	0
"Inglewood"	33.96168	-118.35313	"PPL"	"US"	111666	"2017-03-09"	0
"Interlaken"	36.95134	-121.73384	"PPL"	"US"	7321	"2011-05-14"	0
"Ione"	38.35269	-120.93272	"PPL"	"US"	7000	"2017-03-09"	0
"Irvine"	33.66946	-117.82311	"PPL"	"US"	256927	"2017-03-09"	0
"Isla Vista"	34.41333	-119.86097	"PPL"	"US"	23096	"2011-05-14"	0
"Jamul"	32.717	-116.87613	"PPL"	"US"	6163	"2011-05-14"	0
"Joshua Tree"	34.13473	-116.31307	"PPL"	"US"	7414	"2011-05-14"	0
"Kensington"	37.91048	-122.28025	"PPL"	"US"	5077	"2011-05-14"	0
"Kentfield"	37.95215	-122.5572	"PPL"	"US"	6485	"2011-05-14"	0
"Kerman"	36.72356	-120.05988	"PPL"	"US"	14475	"2017-03-09"	0
"Keyes"	37.5566	-120.91549	"PPL"	"US"	5601	"2011-05-14"	0
"King City"	36.21274	-121.12603	"PPL"	"US"	13902	"2017-03-09"	0
"Kingsburg"	36.51384	-119.55402	"PPL"	"US"	11824	"2017-03-09"	0
"La Canada Flintridge"	34.19917	-118.18785	"PPL"	"US"	20246	"2011-05-14"	0
"La Habra"	33.93196	-117.94617	"PPL"	"US"	62131	"2017-03-09"	0
"La Habra Heights"	33.96085	-117.95062	"PPL"	"US"	5454	"2017-03-09"	0
"La Jolla"	32.84727	-117.2742	"PPL"	"US"	42808	"2011-06-21"	0
"La Mesa"	32.76783	-117.02308	"PPL"	"US"	60089	"2017-03-09"	0
"La Mirada"	33.91724	-118.01201	"PPL"	"US"	49520	"2017-03-09"	0
"La Palma"	33.8464	-118.04673	"PPL"	"US"	15904	"2017-03-09"	0
"La Presa"	32.70811	-116.99725	"PPL"	"US"	34169	"2011-05-14"	0
"La Puente"	34.02001	-117.94951	"PPL"	"US"	40745	"2017-03-09"	0
"La Quinta"	33.66336	-116.31001	"PPL"	"US"	40476	"2017-03-09"	0
"La Riviera"	38.56685	-121.3569	"PPL"	"US"	10802	"2011-05-14"	0
"La Verne"	34.10084	-117.76784	"PPL"	"US"	32681	"2017-03-09"	0
"Ladera Heights"	33.99418	-118.37535	"PPL"	"US"	6498	"2011-05-14"	0
"Ladera Ranch"	33.57086	-117.63561	"PPL"	"US"	22980	"2011-05-14"	0
"Lafayette"	37.88576	-122.11802	"PPL"	"US"	25843	"2017-03-09"	0
"Laguna"	38.42102	-121.42384	"PPL"	"US"	46621	"2006-01-17"	0
"Laguna Beach"	33.54225	-117.78311	"PPL"	"US"	23365	"2017-03-09"	0
"Laguna Hills"	33.61252	-117.71283	"PPL"	"US"	31748	"2017-03-09"	0
"Laguna Niguel"	33.52253	-117.70755	"PPL"	"US"	65806	"2017-03-09"	0
"Laguna Woods"	33.6103	-117.72533	"PPL"	"US"	16406	"2017-03-09"	0
"Lake Arrowhead"	34.24834	-117.18921	"PPL"	"US"	12424	"2011-05-14"	0
"Lake Elsinore"	33.66808	-117.32726	"PPL"	"US"	61981	"2017-03-09"	0
"Lake Forest"	33.64697	-117.68922	"PPL"	"US"	82492	"2017-03-09"	0
"Lake Los Angeles"	34.61249	-117.82812	"PPL"	"US"	12328	"2011-05-14"	0
"Lakeland Village"	33.63863	-117.34393	"PPL"	"US"	11541	"2011-05-14"	0
"Lakeside"	32.85727	-116.92225	"PPL"	"US"	20648	"2011-05-14"	0
"Lakewood"	33.85363	-118.13396	"PPL"	"US"	81611	"2017-03-09"	0
"Lamont"	35.25968	-118.91427	"PPL"	"US"	15120	"2011-05-14"	0
"Lancaster"	34.69804	-118.13674	"PPL"	"US"	161103	"2017-03-09"	0
"Larkspur"	37.93409	-122.53525	"PPL"	"US"	12417	"2017-03-09"	0
"Las Flores"	34.03723	-118.63592	"PPL"	"US"	6037	"2010-02-19"	0
"Las Flores"	33.58808	-117.62672	"PPL"	"US"	5971	"2011-05-14"	0
"Lathrop"	37.8227	-121.27661	"PPL"	"US"	20866	"2017-03-09"	0
"Lawndale"	33.88724	-118.35257	"PPL"	"US"	33430	"2017-03-09"	0
"Lemon Grove"	32.74255	-117.03142	"PPL"	"US"	26709	"2017-03-09"	0
"Lemoore"	36.30078	-119.78291	"PPL"	"US"	25647	"2017-03-09"	0
"Lennox"	33.93807	-118.35258	"PPL"	"US"	22753	"2011-05-14"	0
"Lincoln"	38.89156	-121.29301	"PPL"	"US"	46474	"2017-03-09"	0
"Linda"	39.12767	-121.5508	"PPL"	"US"	17773	"2011-05-14"	0
"Lindsay"	36.20301	-119.08816	"PPL"	"US"	13217	"2017-03-09"	0
"Live Oak"	36.98356	-121.98052	"PPL"	"US"	17158	"2011-05-14"	0
"Live Oak"	39.27572	-121.65997	"PPL"	"US"	8531	"2017-03-09"	0
"Livingston"	37.38688	-120.72353	"PPL"	"US"	13902	"2017-03-09"	0
"Livermore"	37.68187	-121.76801	"PPL"	"US"	88126	"2017-03-09"	0
"Lodi"	38.1302	-121.27245	"PPL"	"US"	64596	"2017-03-09"	0
"Loma Linda"	34.04835	-117.26115	"PPL"	"US"	24045	"2017-03-09"	0
"Lomita"	33.79224	-118.31507	"PPL"	"US"	20785	"2017-03-09"	0
"Lompoc"	34.63915	-120.45794	"PPL"	"US"	44164	"2017-03-09"	0
"Long Beach"	33.76696	-118.18923	"PPL"	"US"	474140	"2017-03-09"	0
"Loomis"	38.82129	-121.193	"PPL"	"US"	6733	"2017-03-09"	0
"Los Alamitos"	33.80307	-118.07256	"PPL"	"US"	11449	"2011-05-14"	0
"Los Altos"	37.38522	-122.11413	"PPL"	"US"	30671	"2017-03-09"	0
"Los Altos Hills"	37.37966	-122.13746	"PPL"	"US"	8419	"2017-03-09"	0
"Los Angeles"	34.05223	-118.24368	"PPLA2"	"US"	3971883	"2017-06-16"	0
"Los Banos"	37.05828	-120.84992	"PPL"	"US"	37457	"2017-03-09"	0
"Los Gatos"	37.22661	-121.97468	"PPL"	"US"	30705	"2017-03-09"	0
"Los Osos"	35.31109	-120.8324	"PPL"	"US"	14276	"2011-05-15"	0
"Los Serranos"	33.97279	-117.70811	"PPL"	"US"	7099	"2006-01-15"	0
"Lucerne Valley"	34.44389	-116.96781	"PPL"	"US"	5811	"2011-05-14"	0
"Lynwood"	33.93029	-118.21146	"PPL"	"US"	71989	"2017-03-09"	0
"Madera"	36.96134	-120.06072	"PPLA2"	"US"	64208	"2017-03-09"	0
"Madera Acres"	37.01911	-120.06683	"PPL"	"US"	9163	"2011-05-14"	0
"Magalia"	39.81211	-121.57831	"PPL"	"US"	11310	"2011-05-14"	0
"Malibu"	34.02577	-118.7804	"PPL"	"US"	12965	"2017-03-09"	0
"Malibu Beach"	34.03279	-118.68842	"PPL"	"US"	13769	"2010-02-19"	0
"Mammoth Lakes"	37.64855	-118.97208	"PPL"	"US"	7946	"2017-03-09"	0
"Manhattan Beach"	33.88474	-118.41091	"PPL"	"US"	35818	"2017-03-09"	0
"Manteca"	37.79743	-121.21605	"PPL"	"US"	75448	"2017-03-09"	0
"Marina"	36.6844	-121.80217	"PPL"	"US"	21229	"2017-03-09"	0
"Marina del Rey"	33.98029	-118.45174	"PPL"	"US"	8866	"2011-05-14"	0
"Martinez"	38.01937	-122.13413	"PPLA2"	"US"	38137	"2017-03-09"	0
"Marysville"	39.14573	-121.59135	"PPLA2"	"US"	12216	"2017-03-09"	0
"Mayflower Village"	34.11501	-118.00979	"PPL"	"US"	5515	"2011-05-14"	0
"Maywood"	33.98668	-118.18535	"PPL"	"US"	27888	"2017-03-09"	0
"McFarland"	35.67801	-119.22927	"PPL"	"US"	13985	"2017-03-09"	0
"Mead Valley"	33.83335	-117.29615	"PPL"	"US"	18510	"2011-05-14"	0
"Mecca"	33.57219	-116.0782	"PPL"	"US"	8577	"2014-11-25"	0
"Mendota"	36.75356	-120.38156	"PPL"	"US"	11430	"2017-03-09"	0
"Menifee"	33.72835	-117.14642	"PPL"	"US"	87174	"2017-03-09"	0
"Menlo Park"	37.45383	-122.18219	"PPL"	"US"	33449	"2017-03-09"	0
"Mentone"	34.07001	-117.13448	"PPL"	"US"	8720	"2011-05-14"	0
"Merced"	37.30216	-120.48297	"PPLA2"	"US"	82436	"2017-03-09"	0
"Midway City"	33.74474	-117.98923	"PPL"	"US"	8485	"2011-05-14"	0
"Mill Valley"	37.90604	-122.54498	"PPL"	"US"	14394	"2017-03-09"	0
"Millbrae"	37.59855	-122.38719	"PPL"	"US"	22795	"2017-03-09"	0
"Milpitas"	37.42827	-121.90662	"PPL"	"US"	77604	"2017-03-09"	0
"Mira Loma"	33.99251	-117.51644	"PPL"	"US"	21930	"2011-05-14"	0
"Mira Mesa"	32.9156	-117.14392	"PPL"	"US"	70000	"2017-03-03"	0
"Mira Monte"	34.43361	-119.28511	"PPL"	"US"	6854	"2011-05-14"	0
"Mission Viejo"	33.60002	-117.672	"PPL"	"US"	97156	"2017-03-09"	0
"Modesto"	37.6391	-120.99688	"PPLA2"	"US"	211266	"2017-03-09"	0
"Monrovia"	34.14806	-117.99895	"PPL"	"US"	37463	"2017-03-09"	0
"Montclair"	34.07751	-117.68978	"PPL"	"US"	38690	"2017-03-09"	0
"Montebello"	34.00946	-118.10535	"PPL"	"US"	63921	"2017-03-09"	0
"Montecito"	34.43666	-119.63208	"PPL"	"US"	8965	"2011-05-14"	0
"Monterey"	36.60024	-121.89468	"PPL"	"US"	28338	"2017-03-09"	0
"Monterey Park"	34.06251	-118.12285	"PPL"	"US"	61468	"2017-03-09"	0
"Moorpark"	34.28556	-118.88204	"PPL"	"US"	36104	"2017-03-09"	0
"Moraga"	37.83493	-122.12969	"PPL"	"US"	17256	"2017-03-09"	0
"Moreno Valley"	33.93752	-117.23059	"PPL"	"US"	204198	"2017-03-09"	0
"Morgan Hill"	37.1305	-121.65439	"PPL"	"US"	42948	"2017-03-09"	0
"Morro Bay"	35.36581	-120.8499	"PPL"	"US"	10639	"2017-03-09"	0
"Mountain House"	37.78326	-121.54273	"PPL"	"US"	9675	"2011-05-14"	0
"Mountain View"	37.38605	-122.08385	"PPL"	"US"	80435	"2017-03-09"	0
"Murrieta"	33.55391	-117.21392	"PPL"	"US"	109830	"2017-03-09"	0
"Muscoy"	34.15418	-117.34421	"PPL"	"US"	10644	"2011-05-14"	0
"Napa"	38.29714	-122.28553	"PPLA2"	"US"	80434	"2017-03-09"	0
"National City"	32.67811	-117.0992	"PPL"	"US"	61060	"2017-03-09"	0
"Newark"	37.52966	-122.04024	"PPL"	"US"	45336	"2017-03-09"	0
"Newman"	37.31383	-121.02076	"PPL"	"US"	10899	"2017-03-09"	0
"Newport Beach"	33.61891	-117.92895	"PPL"	"US"	87127	"2017-03-09"	0
"Nipomo"	35.04275	-120.476	"PPL"	"US"	16714	"2011-05-14"	0
"Norco"	33.93113	-117.54866	"PPL"	"US"	26289	"2017-03-09"	0
"North Auburn"	38.93129	-121.08189	"PPL"	"US"	13022	"2011-05-14"	0
"North Fair Oaks"	37.47438	-122.19663	"PPLX"	"US"	14687	"2011-05-14"	0
"North Glendale"	34.16056	-118.26452	"PPL"	"US"	203201	"2006-01-17"	0
"North Highlands"	38.68574	-121.37217	"PPL"	"US"	42694	"2011-05-14"	0
"North Hollywood"	34.17223	-118.37897	"PPL"	"US"	77848	"2012-05-23"	0
"Northridge"	34.22834	-118.53675	"PPL"	"US"	68469	"2013-05-05"	0
"Norwalk"	33.90224	-118.08173	"PPL"	"US"	107140	"2017-03-09"	0
"Novato"	38.10742	-122.5697	"PPL"	"US"	55530	"2017-03-09"	0
"Nuevo"	33.80141	-117.14587	"PPL"	"US"	6447	"2011-05-14"	0
"Oak Hills"	34.38313	-117.38135	"PPL"	"US"	8879	"2011-05-14"	0
"Oak Park"	34.17917	-118.76287	"PPL"	"US"	13811	"2011-05-14"	0
"Oakdale"	37.76659	-120.84715	"PPL"	"US"	22259	"2017-04-23"	0
"Oakland"	37.80437	-122.2708	"PPLA2"	"US"	419267	"2017-03-09"	0
"Oakley"	37.99742	-121.71245	"PPL"	"US"	39813	"2017-03-09"	0
"Oasis"	33.46586	-116.09889	"PPL"	"US"	6890	"2011-05-14"	0
"Oceano"	35.09886	-120.61239	"PPL"	"US"	7286	"2011-05-14"	0
"Oceanside"	33.19587	-117.37948	"PPL"	"US"	175691	"2017-03-09"	0
"Oildale"	35.41968	-119.01955	"PPL"	"US"	32684	"2011-05-14"	0
"Ojai"	34.44805	-119.24289	"PPL"	"US"	7627	"2017-03-09"	0
"Olivehurst"	39.09545	-121.55219	"PPL"	"US"	13656	"2011-05-14"	0
"Ontario"	34.06334	-117.65089	"PPL"	"US"	171214	"2017-03-09"	0
"Opal Cliffs"	36.96078	-121.96413	"PPL"	"US"	5846	"2011-05-14"	0
"Orange"	33.78779	-117.85311	"PPLA2"	"US"	140992	"2017-03-09"	0
"Orange Cove"	36.62439	-119.31373	"PPL"	"US"	9598	"2017-03-09"	0
"Orangevale"	38.67851	-121.22578	"PPL"	"US"	33960	"2011-05-14"	0
"Orcutt"	34.86526	-120.436	"PPL"	"US"	28905	"2011-05-14"	0
"Orinda"	37.87715	-122.17969	"PPL"	"US"	19279	"2017-03-09"	0
"Orland"	39.74738	-122.19637	"PPL"	"US"	7550	"2017-03-09"	0
"Orosi"	36.54495	-119.28734	"PPL"	"US"	8770	"2011-05-14"	0
"Oroville"	39.51394	-121.55776	"PPLA2"	"US"	16260	"2017-03-09"	0
"Oxnard"	34.1975	-119.17705	"PPL"	"US"	207254	"2017-03-09"	0
"Oxnard Shores"	34.19084	-119.2415	"PPL"	"US"	187235	"2006-01-17"	0
"Pacifica"	37.61383	-122.48692	"PPL"	"US"	39260	"2017-03-09"	0
"Pacific Grove"	36.61774	-121.91662	"PPL"	"US"	15674	"2017-03-09"	0
"Palermo"	39.43544	-121.53802	"PPL"	"US"	5382	"2011-05-14"	0
"Palm Desert"	33.72255	-116.37697	"PPL"	"US"	51869	"2017-03-09"	0
"Palm Springs"	33.8303	-116.54529	"PPL"	"US"	47371	"2017-03-09"	0
"Palmdale"	34.57943	-118.11646	"PPL"	"US"	158351	"2017-03-09"	0
"Palo Alto"	37.44188	-122.14302	"PPL"	"US"	66853	"2017-03-09"	0
"Palos Verdes Estates"	33.80105	-118.39245	"PPL"	"US"	13682	"2017-03-09"	0
"Paradise"	39.75961	-121.62192	"PPL"	"US"	26476	"2017-03-09"	0
"Paramount"	33.88946	-118.15979	"PPL"	"US"	55412	"2017-03-09"	0
"Parkway"	38.49602	-121.45884	"PPL"	"US"	14670	"2011-05-14"	0
"Parlier"	36.61162	-119.52707	"PPL"	"US"	15138	"2017-03-09"	0
"Pasadena"	34.14778	-118.14452	"PPL"	"US"	142250	"2017-03-09"	0
"Paso Robles"	35.62664	-120.691	"PPL"	"US"	27157	"2006-01-27"	0
"Patterson"	37.4716	-121.12966	"PPL"	"US"	21498	"2017-03-09"	0
"Pedley"	33.97529	-117.47588	"PPL"	"US"	12672	"2011-05-14"	0
"Perris"	33.78252	-117.22865	"PPL"	"US"	74971	"2017-03-09"	0
"Petaluma"	38.23242	-122.63665	"PPL"	"US"	60438	"2017-03-09"	0
"Phelan"	34.42611	-117.57228	"PPL"	"US"	14304	"2011-05-14"	0
"Pico Rivera"	33.98307	-118.09673	"PPL"	"US"	64218	"2017-03-09"	0
"Piedmont"	37.82437	-122.23163	"PPL"	"US"	11376	"2017-03-09"	0
"Pinole"	38.00437	-122.29886	"PPL"	"US"	19269	"2017-03-09"	0
"Pismo Beach"	35.14275	-120.64128	"PPL"	"US"	8162	"2017-03-09"	0
"Pittsburg"	38.02798	-121.88468	"PPL"	"US"	69424	"2017-03-09"	0
"Pinon Hills"	34.43333	-117.64672	"PPL"	"US"	7272	"2011-05-14"	0
"Placentia"	33.87224	-117.87034	"PPL"	"US"	52495	"2017-03-09"	0
"Placerville"	38.72963	-120.79855	"PPLA2"	"US"	10650	"2017-03-09"	0
"Pleasant Hill"	37.94798	-122.0608	"PPL"	"US"	34810	"2017-03-09"	0
"Pleasanton"	37.66243	-121.87468	"PPL"	"US"	79510	"2017-03-09"	0
"Plumas Lake"	39.02073	-121.55802	"PPL"	"US"	5853	"2011-05-14"	0
"Pollock Pines"	38.76138	-120.58911	"PPL"	"US"	6871	"2015-08-06"	0
"Pomona"	34.05529	-117.75228	"PPL"	"US"	153266	"2017-03-09"	0
"Port Hueneme"	34.14778	-119.19511	"PPL"	"US"	22423	"2017-03-09"	0
"Portola Hills"	33.67919	-117.63116	"PPL"	"US"	9083	"2006-01-17"	0
"Porterville"	36.06523	-119.01677	"PPL"	"US"	56058	"2017-03-09"	0
"Poway"	32.96282	-117.03586	"PPL"	"US"	50157	"2017-03-09"	0
"Prunedale"	36.77579	-121.66967	"PPL"	"US"	17560	"2015-06-16"	0
"Quartz Hill"	34.64526	-118.21813	"PPL"	"US"	10912	"2011-05-14"	0
"Ramona"	33.04171	-116.86808	"PPL"	"US"	20292	"2011-05-14"	0
"Rancho Calaveras"	38.1275	-120.85833	"PPL"	"US"	5325	"2011-05-14"	0
"Rancho Cordova"	38.58907	-121.30273	"PPL"	"US"	71017	"2017-03-09"	0
"Rancho Cucamonga"	34.1064	-117.59311	"PPL"	"US"	175236	"2017-03-09"	0
"Rancho Mirage"	33.73974	-116.41279	"PPL"	"US"	18083	"2017-03-09"	0
"Rancho Murieta"	38.50185	-121.09467	"PPL"	"US"	5488	"2011-05-14"	0
"Rancho Palos Verdes"	33.74446	-118.38702	"PPL"	"US"	42732	"2017-03-09"	0
"Rancho Penasquitos"	32.95949	-117.11531	"PPL"	"US"	60000	"2017-03-03"	0
"Rancho San Diego"	32.74727	-116.9353	"PPL"	"US"	21208	"2011-05-14"	0
"Rancho Santa Margarita"	33.64086	-117.6031	"PPL"	"US"	49324	"2017-03-09"	0
"Redlands"	34.05557	-117.18254	"PPL"	"US"	71035	"2017-03-09"	0
"Redondo Beach"	33.84918	-118.38841	"PPL"	"US"	68166	"2017-03-09"	0
"Redwood City"	37.48522	-122.23635	"PPLA2"	"US"	85288	"2017-03-09"	0
"Redwood Shores"	37.53188	-122.24802	"PPLX"	"US"	10500	"2012-05-14"	0
"Reedley"	36.59634	-119.4504	"PPL"	"US"	25569	"2017-03-09"	0
"Rialto"	34.1064	-117.37032	"PPL"	"US"	103132	"2017-03-09"	0
"Richmond"	37.93576	-122.34775	"PPL"	"US"	109708	"2017-03-09"	0
"Ridgecrest"	35.62246	-117.6709	"PPL"	"US"	28780	"2017-03-09"	0
"Rio Del Mar"	36.96828	-121.90023	"PPL"	"US"	9216	"2011-05-15"	0
"Rio Linda"	38.69101	-121.44857	"PPL"	"US"	15106	"2011-05-14"	0
"Ripon"	37.74159	-121.12438	"PPL"	"US"	15151	"2017-03-09"	0
"Riverbank"	37.73604	-120.93549	"PPL"	"US"	24122	"2017-03-09"	0
"Riverside"	33.95335	-117.39616	"PPLA2"	"US"	322424	"2017-03-09"	0
"Rocklin"	38.79073	-121.23578	"PPL"	"US"	61213	"2017-03-09"	0
"Rodeo"	38.03298	-122.26691	"PPL"	"US"	8679	"2011-05-14"	0
"Rohnert Park"	38.33964	-122.7011	"PPL"	"US"	42407	"2017-03-09"	0
"Rolling Hills Estates"	33.78779	-118.35813	"PPL"	"US"	8258	"2017-03-09"	0
"Rosamond"	34.86414	-118.16341	"PPL"	"US"	18150	"2011-05-14"	0
"Rosedale"	35.38357	-119.14538	"PPL"	"US"	14058	"2011-05-14"	0
"Roseland"	38.42213	-122.72804	"PPL"	"US"	6325	"2011-05-14"	0
"Rosemead"	34.08057	-118.07285	"PPL"	"US"	54908	"2017-03-09"	0
"Rosemont"	38.55185	-121.36467	"PPL"	"US"	22681	"2011-05-14"	0
"Roseville"	38.75212	-121.28801	"PPL"	"US"	130269	"2017-03-09"	0
"Rossmoor"	33.78557	-118.08506	"PPL"	"US"	10244	"2011-05-14"	0
"Rowland Heights"	33.97612	-117.90534	"PPL"	"US"	48993	"2011-05-14"	0
"Rubidoux"	33.99613	-117.4056	"PPL"	"US"	34280	"2011-05-14"	0
